zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
15957,STANDARD,0,Strongstown,,,PA,Indiana County,America/New_York,,NA,US,40.56,-78.91,420
15958,STANDARD,0,Summerhill,,,PA,Cambria County,America/New_York,814,NA,US,40.39,-78.73,1980
15961,STANDARD,0,Vintondale,,,PA,Indiana County,America/New_York,,NA,US,40.47,-78.91,870
15963,STANDARD,0,Windber,,,PA,Somerset County,America/New_York,814,NA,US,40.23,-78.82,9520
16001,STANDARD,0,Butler,Meridian,,PA,Butler County,America/New_York,412-724,NA,US,40.86,-79.89,35720
16002,STANDARD,0,Butler,,,PA,Butler County,America/New_York,724-412,NA,US,40.82,-79.86,14800
16020,STANDARD,0,Boyers,Annandale,,PA,Butler County,America/New_York,724-814,NA,US,41.11,-79.9,1150
16021,STANDARD,0,Branchton,,,PA,Butler County,America/New_York,724,NA,US,41.08,-79.97,0
16023,STANDARD,0,Cabot,Marwood,,PA,Butler County,America/New_York,724,NA,US,40.78,-79.75,3940
16025,STANDARD,0,Chicora,,,PA,Butler County,America/New_York,724,NA,US,40.94,-79.74,5050
16028,STANDARD,0,East Brady,,,PA,Clarion County,America/New_York,724,NA,US,40.98,-79.61,1590
16033,STANDARD,0,Evans City,,,PA,Butler County,America/New_York,724,NA,US,40.76,-80.05,5960
16034,STANDARD,0,Fenelton,,,PA,Butler County,America/New_York,724,NA,US,40.85,-79.75,1710
16037,STANDARD,0,Harmony,,,PA,Butler County,America/New_York,724,NA,US,40.8,-80.12,4480
16038,STANDARD,0,Harrisville,,Barkeyville,PA,Butler County,America/New_York,724-814,NA,US,41.13,-80.01,3040
16040,STANDARD,0,Hilliards,,,PA,Butler County,America/New_York,724,NA,US,41.1,-79.83,840
16041,STANDARD,0,Karns City,,,PA,Butler County,America/New_York,724,NA,US,40.99,-79.72,1690
16045,STANDARD,0,Lyndora,,,PA,Butler County,America/New_York,412-724,NA,US,40.85,-79.92,1040
16046,STANDARD,0,Mars,Seven Fields,,PA,Butler County,America/New_York,412-724,NA,US,40.69,-80.01,16150
16049,STANDARD,0,Parker,,,PA,Clarion County,America/New_York,724-814,NA,US,41.09,-79.68,2740
16050,STANDARD,0,Petrolia,,,PA,Butler County,America/New_York,724,NA,US,41.02,-79.71,1330
16051,STANDARD,0,Portersville,,,PA,Butler County,America/New_York,724,NA,US,40.92,-80.14,2780
16052,STANDARD,0,Prospect,,,PA,Butler County,America/New_York,724,NA,US,40.9,-80.04,2310
16053,STANDARD,0,Renfrew,,,PA,Butler County,America/New_York,724,NA,US,40.8,-79.98,3930
16055,STANDARD,0,Sarver,,,PA,Butler County,America/New_York,724,NA,US,40.73,-79.73,8090
16056,STANDARD,0,Saxonburg,,,PA,Butler County,America/New_York,724,NA,US,40.75,-79.81,4550
16057,STANDARD,0,Slippery Rock,,,PA,Butler County,America/New_York,724,NA,US,41.07,-80.06,8880
16059,STANDARD,0,Valencia,,,PA,Butler County,America/New_York,724,NA,US,40.71,-79.93,8280
16061,STANDARD,0,West Sunbury,,,PA,Butler County,America/New_York,724,NA,US,41,-79.89,2390
16063,STANDARD,0,Zelienople,,,PA,Butler County,America/New_York,724,NA,US,40.78,-80.14,6570
16066,STANDARD,0,Cranberry Twp,Cranberry Township,,PA,Butler County,America/New_York,412-724,NA,US,40.71,-80.1,29690
16101,STANDARD,0,New Castle,,Castle,PA,Lawrence County,America/New_York,724,NA,US,40.99,-80.34,27040
16102,STANDARD,0,New Castle,,Castle,PA,Lawrence County,America/New_York,724,NA,US,40.96,-80.42,4680
16105,STANDARD,0,New Castle,Neshannock,Castle,PA,Lawrence County,America/New_York,878-724,NA,US,41.06,-80.34,14310
16108,STANDARD,0,New Castle,,,PA,Lawrence County,America/New_York,724,NA,US,40.99,-80.34,0
16110,STANDARD,0,Adamsville,,,PA,Crawford County,America/New_York,,NA,US,41.5,-80.37,340
16111,STANDARD,0,Atlantic,,,PA,Crawford County,America/New_York,724,NA,US,41.53,-80.27,1160
16112,STANDARD,0,Bessemer,,,PA,Lawrence County,America/New_York,724,NA,US,40.96,-80.5,1360
16114,STANDARD,0,Clarks Mills,,,PA,Mercer County,America/New_York,724,NA,US,41.4,-80.18,560
16115,STANDARD,0,Darlington,,,PA,Beaver County,America/New_York,724,NA,US,40.81,-80.42,2980
16116,STANDARD,0,Edinburg,,,PA,Lawrence County,America/New_York,724,NA,US,41.02,-80.46,2420
16117,STANDARD,0,Ellwood City,Ellport,,PA,Lawrence County,America/New_York,724,NA,US,40.86,-80.28,15180
16120,STANDARD,0,Enon Valley,,,PA,Lawrence County,America/New_York,724,NA,US,40.85,-80.45,2190
16121,STANDARD,0,Farrell,,,PA,Mercer County,America/New_York,724,NA,US,41.21,-80.5,3570
16123,STANDARD,0,Fombell,,,PA,Beaver County,America/New_York,724,NA,US,40.81,-80.2,2150
16124,STANDARD,0,Fredonia,,,PA,Mercer County,America/New_York,724,NA,US,41.32,-80.25,1910
16125,STANDARD,0,Greenville,Shenango,,PA,Mercer County,America/New_York,724,NA,US,41.4,-80.38,14600
16127,STANDARD,0,Grove City,,Grove City Postal Retail Str,PA,Mercer County,America/New_York,814-724,NA,US,41.15,-80.08,12400
16130,STANDARD,0,Hadley,,,PA,Mercer County,America/New_York,724,NA,US,41.44,-80.22,1790
16131,STANDARD,0,Hartstown,,,PA,Crawford County,America/New_York,,NA,US,41.55,-80.38,940
16133,STANDARD,0,Jackson Center,Jackson Ctr,,PA,Mercer County,America/New_York,724,NA,US,41.27,-80.13,1490
16134,STANDARD,0,Jamestown,Westford,,PA,Crawford County,America/New_York,724,NA,US,41.48,-80.43,3350
16137,STANDARD,0,Mercer,,,PA,Mercer County,America/New_York,724,NA,US,41.22,-80.23,10230
16141,STANDARD,0,New Galilee,,,PA,Lawrence County,America/New_York,724,NA,US,40.83,-80.4,1530
16142,STANDARD,0,New Wilmington,New Wilmngtn,,PA,Lawrence County,America/New_York,724-878,NA,US,41.11,-80.33,5390
16143,STANDARD,0,Pulaski,,,PA,Lawrence County,America/New_York,724,NA,US,41.09,-80.45,2440
16145,STANDARD,0,Sandy Lake,,,PA,Mercer County,America/New_York,724,NA,US,41.34,-80.08,2540
16146,STANDARD,0,Sharon,,,PA,Mercer County,America/New_York,724-878,NA,US,41.23,-80.49,10640
16148,STANDARD,0,Hermitage,Sharon,,PA,Mercer County,America/New_York,878-724,NA,US,41.22,-80.44,15430
16150,STANDARD,0,Sharpsville,,,PA,Mercer County,America/New_York,724,NA,US,41.25,-80.48,6850
16153,STANDARD,0,Stoneboro,,,PA,Mercer County,America/New_York,724,NA,US,41.33,-80.1,2350
16154,STANDARD,0,Transfer,,Delaware Twp-S Pymatuning Twp,PA,Mercer County,America/New_York,724,NA,US,41.32,-80.42,2210
16156,STANDARD,0,Volant,,,PA,Lawrence County,America/New_York,724-878,NA,US,41.11,-80.25,3140
16157,STANDARD,0,Wampum,,,PA,Lawrence County,America/New_York,724,NA,US,40.88,-80.33,2910
16159,STANDARD,0,West Middlesex,W Middlesex,,PA,Mercer County,America/New_York,724,NA,US,41.17,-80.45,4130
16201,STANDARD,0,Kittanning,,,PA,Armstrong County,America/New_York,412-724,NA,US,40.82,-79.52,15250
16210,STANDARD,0,Adrian,,,PA,Armstrong County,America/New_York,412-724,NA,US,40.9,-79.5,890
16214,STANDARD,0,Clarion,,,PA,Clarion County,America/New_York,814,NA,US,41.21,-79.38,5580
16217,STANDARD,0,Cooksburg,,,PA,Forest County,America/New_York,814,NA,US,41.33,-79.17,161
16218,STANDARD,0,Cowansville,,,PA,Armstrong County,America/New_York,724,NA,US,40.93,-79.59,960
16222,STANDARD,0,Dayton,,,PA,Armstrong County,America/New_York,814,NA,US,40.88,-79.24,2390
16224,STANDARD,0,Fairmount City,Fairmount Cty,,PA,Clarion County,America/New_York,814,NA,US,41.05,-79.29,1010
16226,STANDARD,0,Ford City,,,PA,Armstrong County,America/New_York,412-724,NA,US,40.76,-79.53,6950
16228,STANDARD,0,Ford Cliff,,,PA,Armstrong County,America/New_York,724,NA,US,40.76,-79.54,340
16229,STANDARD,0,Freeport,,,PA,Armstrong County,America/New_York,724-878,NA,US,40.68,-79.68,4900
16232,STANDARD,0,Knox,,,PA,Clarion County,America/New_York,814,NA,US,41.23,-79.53,3890
16233,STANDARD,0,Leeper,,,PA,Clarion County,America/New_York,814,NA,US,41.36,-79.29,950
16235,STANDARD,0,Lucinda,,,PA,Clarion County,America/New_York,,NA,US,41.31,-79.38,1150
16239,STANDARD,0,Marienville,,,PA,Forest County,America/New_York,814,NA,US,41.45,-79.08,1230
16240,STANDARD,0,Mayport,,,PA,Clarion County,America/New_York,814,NA,US,41.02,-79.22,1280
16242,STANDARD,0,New Bethlehem,Climax,,PA,Clarion County,America/New_York,814,NA,US,41,-79.32,4010
16248,STANDARD,0,Rimersburg,Huey,,PA,Clarion County,America/New_York,814,NA,US,41.04,-79.5,2680
16249,STANDARD,0,Rural Valley,,,PA,Armstrong County,America/New_York,724,NA,US,40.79,-79.31,1890
16253,STANDARD,0,Seminole,,,PA,Armstrong County,America/New_York,724,NA,US,40.95,-79.34,137
16254,STANDARD,0,Shippenville,,,PA,Clarion County,America/New_York,814,NA,US,41.25,-79.46,2850
16255,STANDARD,0,Sligo,,,PA,Clarion County,America/New_York,814,NA,US,41.1,-79.49,1660
16256,STANDARD,0,Smicksburg,,,PA,Indiana County,America/New_York,,NA,US,40.87,-79.17,1980
16257,STANDARD,0,Snydersburg,,,PA,Clarion County,America/New_York,,NA,US,41.33,-79.35,0
16258,STANDARD,0,Strattanville,,,PA,Clarion County,America/New_York,814,NA,US,41.2,-79.32,1530
16259,STANDARD,0,Templeton,,,PA,Armstrong County,America/New_York,724,NA,US,40.94,-79.45,1690
16260,STANDARD,0,Vowinckel,,,PA,Clarion County,America/New_York,,NA,US,41.4,-79.23,190
16261,STANDARD,0,Widnoon,,,PA,Armstrong County,America/New_York,724,NA,US,40.95,-79.44,20
16262,STANDARD,0,Worthington,Craigsville,,PA,Armstrong County,America/New_York,724,NA,US,40.83,-79.63,2450
16301,STANDARD,0,Oil City,,Oil Creek,PA,Venango County,America/New_York,814,NA,US,41.42,-79.7,12970
16311,STANDARD,0,Carlton,,,PA,Mercer County,America/New_York,724,NA,US,41.47,-80.03,440
16313,STANDARD,0,Clarendon,,,PA,Warren County,America/New_York,814,NA,US,41.78,-79.09,1550
16314,STANDARD,0,Cochranton,,,PA,Crawford County,America/New_York,814,NA,US,41.51,-80.04,5110
16316,STANDARD,0,Conneaut Lake,,Conneaut Lake Park-Geneva,PA,Crawford County,America/New_York,814,NA,US,41.6,-80.3,4670
16317,STANDARD,0,Cooperstown,,,PA,Venango County,America/New_York,814,NA,US,41.53,-79.85,1350
16319,STANDARD,0,Cranberry,,,PA,Venango County,America/New_York,814,NA,US,41.32,-79.62,1330
16323,STANDARD,0,Franklin,,Rocky Grove,PA,Venango County,America/New_York,814,NA,US,41.39,-79.83,13580
16326,STANDARD,0,Fryburg,,,PA,Clarion County,America/New_York,,NA,US,41.38,-79.43,400
16327,STANDARD,0,Guys Mills,,,PA,Crawford County,America/New_York,814,NA,US,41.63,-79.95,2460
16329,STANDARD,0,Irvine,,,PA,Warren County,America/New_York,814,NA,US,41.8,-79.26,420
16331,STANDARD,0,Kossuth,,,PA,Clarion County,America/New_York,814,NA,US,41.29,-79.56,132
16332,STANDARD,0,Lickingville,,Tionesta,PA,Clarion County,America/New_York,,NA,US,41.37,-79.37,115
16334,STANDARD,0,Marble,,,PA,Clarion County,America/New_York,,NA,US,41.29,-79.45,410
16335,STANDARD,0,Meadville,,Blooming Valley-Kerrtown,PA,Crawford County,America/New_York,814,NA,US,41.64,-80.14,22440
16340,STANDARD,0,Pittsfield,,,PA,Warren County,America/New_York,814,NA,US,41.81,-79.43,1580
16341,STANDARD,0,Pleasantville,,,PA,Venango County,America/New_York,814,NA,US,41.59,-79.57,1770
16342,STANDARD,0,Polk,,,PA,Venango County,America/New_York,,NA,US,41.36,-79.93,1910
16345,STANDARD,0,Russell,,Scandia,PA,Warren County,America/New_York,814,NA,US,41.94,-79.08,3430
16346,STANDARD,0,Seneca,,,PA,Venango County,America/New_York,,NA,US,41.37,-79.7,2710
16347,STANDARD,0,Sheffield,,,PA,Warren County,America/New_York,814,NA,US,41.69,-79.02,1920
16350,STANDARD,0,Sugar Grove,,Sugargrove,PA,Warren County,America/New_York,814,NA,US,41.98,-79.34,2290
16351,STANDARD,0,Tidioute,,,PA,Warren County,America/New_York,814,NA,US,41.68,-79.4,1340
16353,STANDARD,0,Tionesta,,Starr,PA,Forest County,America/New_York,814,NA,US,41.49,-79.44,2210
16354,STANDARD,0,Titusville,,,PA,Crawford County,America/New_York,814,NA,US,41.62,-79.67,9050
16360,STANDARD,0,Townville,,,PA,Crawford County,America/New_York,814,NA,US,41.67,-79.88,1210
16362,STANDARD,0,Utica,,,PA,Venango County,America/New_York,,NA,US,41.43,-79.95,980
16364,STANDARD,0,Venus,,,PA,Venango County,America/New_York,814,NA,US,41.37,-79.5,1040
16365,STANDARD,0,Warren,North Warren,,PA,Warren County,America/New_York,814,NA,US,41.84,-79.14,15570
16371,STANDARD,0,Youngsville,,,PA,Warren County,America/New_York,814,NA,US,41.85,-79.31,2680
16373,STANDARD,0,Emlenton,,,PA,Venango County,America/New_York,814-724,NA,US,41.18,-79.7,3100
16374,STANDARD,0,Kennerdell,,,PA,Venango County,America/New_York,814,NA,US,41.27,-79.85,1590
16401,STANDARD,0,Albion,Lundys Lane,Cherry Hill-Conneaut Twp-Elk Creek Twp-Pageville-Pont,PA,Erie County,America/New_York,814,NA,US,41.88,-80.36,3780
16402,STANDARD,0,Bear Lake,,,PA,Warren County,America/New_York,814,NA,US,41.99,-79.5,640
16403,STANDARD,0,Cambridge Springs,Cambridg Spgs,,PA,Crawford County,America/New_York,814,NA,US,41.8,-80.06,5140
16404,STANDARD,0,Centerville,,,PA,Crawford County,America/New_York,814,NA,US,41.73,-79.76,3010
16405,STANDARD,0,Columbus,,,PA,Warren County,America/New_York,814,NA,US,41.95,-79.54,650
16406,STANDARD,0,Conneautville,,,PA,Crawford County,America/New_York,814,NA,US,41.75,-80.36,2860
16407,STANDARD,0,Corry,,Columbus Boro,PA,Erie County,America/New_York,814,NA,US,41.92,-79.63,9350
16410,STANDARD,0,Cranesville,,,PA,Erie County,America/New_York,814,NA,US,41.9,-80.34,1680
16411,STANDARD,0,East Springfield,E Springfield,,PA,Erie County,America/New_York,814,NA,US,41.98,-80.44,1270
16412,STANDARD,0,Edinboro,Crossingville,,PA,Erie County,America/New_York,814,NA,US,41.88,-80.17,8100
16415,STANDARD,0,Fairview,,,PA,Erie County,America/New_York,814,NA,US,42.03,-80.25,9100
16417,STANDARD,0,Girard,,,PA,Erie County,America/New_York,814,NA,US,42,-80.31,7670
16420,STANDARD,0,Grand Valley,,,PA,Warren County,America/New_York,814,NA,US,41.72,-79.54,520
16421,STANDARD,0,Harborcreek,,,PA,Erie County,America/New_York,814,NA,US,42.17,-79.93,2230
16423,STANDARD,0,Lake City,,,PA,Erie County,America/New_York,814,NA,US,42.01,-80.34,3810
16424,STANDARD,0,Linesville,Espyville,,PA,Crawford County,America/New_York,814,NA,US,41.65,-80.42,3720
16426,STANDARD,0,Mc Kean,Mckean,Mclane,PA,Erie County,America/New_York,814,NA,US,41.99,-80.13,3680
16428,STANDARD,0,North East,,,PA,Erie County,America/New_York,814,NA,US,42.21,-79.83,11530
16430,STANDARD,0,North Springfield,N Springfield,,PA,Erie County,America/New_York,814,NA,US,41.95,-80.47,108
16432,STANDARD,0,Riceville,,,PA,Crawford County,America/New_York,814,NA,US,41.78,-79.8,0
16433,STANDARD,0,Saegertown,,,PA,Crawford County,America/New_York,814,NA,US,41.71,-80.13,4730
16434,STANDARD,0,Spartansburg,,,PA,Crawford County,America/New_York,814,NA,US,41.82,-79.68,2860
16435,STANDARD,0,Springboro,,,PA,Crawford County,America/New_York,,NA,US,41.8,-80.37,1750
16436,STANDARD,0,Spring Creek,,,PA,Warren County,America/New_York,814,NA,US,41.88,-79.51,590
16438,STANDARD,0,Union City,,Canadohta Lake,PA,Erie County,America/New_York,814,NA,US,41.89,-79.84,6670
16440,STANDARD,0,Venango,,,PA,Crawford County,America/New_York,,NA,US,41.77,-80.11,880
16441,STANDARD,0,Waterford,,,PA,Erie County,America/New_York,814,NA,US,41.94,-79.98,9480
16442,STANDARD,0,Wattsburg,,Lowville-Phillipsville,PA,Erie County,America/New_York,814,NA,US,42,-79.8,2720
16443,STANDARD,0,West Springfield,W Springfield,,PA,Erie County,America/New_York,814,NA,US,41.94,-80.47,1230
16501,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-80.08,570
16502,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.11,-80.1,11980
16503,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.13,-80.06,12110
16504,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.11,-80.05,13600
16505,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.13,-80.14,15750
16506,STANDARD,0,Erie,,Presque Isle,PA,Erie County,America/New_York,814,NA,US,42.06,-80.15,22340
16507,STANDARD,0,Erie,,Perry Square,PA,Erie County,America/New_York,814,NA,US,42.14,-80.08,6550
16508,STANDARD,0,Erie,,South Erie,PA,Erie County,America/New_York,814,NA,US,42.1,-80.09,14070
16509,STANDARD,0,Erie,,Belle Valley,PA,Erie County,America/New_York,814,NA,US,42.06,-80.04,25020
16510,STANDARD,0,Erie,,Wesleyville,PA,Erie County,America/New_York,814,NA,US,42.11,-79.95,22680
16511,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.17,-79.99,10110
16515,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-80.08,0
16541,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-80.08,29
16544,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-80.08,0
16546,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.1,-80.05,98
16550,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-80.08,0
16563,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-79.99,18
16565,STANDARD,0,Erie,,,PA,Erie County,America/New_York,814,NA,US,42.12,-80.08,0
16601,STANDARD,0,Altoona,,,PA,Blair County,America/New_York,814,NA,US,40.56,-78.37,27040
16602,STANDARD,0,Altoona,,,PA,Blair County,America/New_York,814,NA,US,40.5,-78.4,24330
16611,STANDARD,0,Alexandria,Barree,,PA,Huntingdon County,America/New_York,814,NA,US,40.55,-78.1,2190
16613,STANDARD,0,Ashville,,,PA,Cambria County,America/New_York,814,NA,US,40.55,-78.54,1430
16616,STANDARD,0,Beccaria,,,PA,Clearfield County,America/New_York,814,NA,US,40.77,-78.44,139
16617,STANDARD,0,Bellwood,,Antis,PA,Blair County,America/New_York,814,NA,US,40.6,-78.33,2450
16621,STANDARD,0,Broad Top,,,PA,Huntingdon County,America/New_York,814,NA,US,40.2,-78.14,550
16622,STANDARD,0,Calvin,,,PA,Huntingdon County,America/New_York,814,NA,US,40.33,-78.07,210
16623,STANDARD,0,Cassville,,,PA,Huntingdon County,America/New_York,814,NA,US,40.29,-78.02,440
16625,STANDARD,0,Claysburg,,,PA,Blair County,America/New_York,814,NA,US,40.29,-78.44,2950
16627,STANDARD,0,Coalport,,,PA,Clearfield County,America/New_York,814,NA,US,40.74,-78.53,1670
16629,STANDARD,0,Coupon,,,PA,Cambria County,America/New_York,814,NA,US,40.53,-78.51,61
16630,STANDARD,0,Cresson,,,PA,Cambria County,America/New_York,814,NA,US,40.46,-78.58,3820
16635,STANDARD,0,Duncansville,,,PA,Blair County,America/New_York,814,NA,US,40.42,-78.42,10570
16636,STANDARD,0,Dysart,,,PA,Cambria County,America/New_York,814,NA,US,40.6,-78.5,710
16637,STANDARD,0,East Freedom,,E Freedom,PA,Blair County,America/New_York,814,NA,US,40.32,-78.45,2240
16638,STANDARD,0,Entriken,,,PA,Huntingdon County,America/New_York,814,NA,US,40.34,-78.2,79
16639,STANDARD,0,Fallentimber,,,PA,Cambria County,America/New_York,814,NA,US,40.7,-78.45,800
16640,STANDARD,0,Flinton,,,PA,Cambria County,America/New_York,814,NA,US,40.71,-78.58,880
16641,STANDARD,0,Gallitzin,,,PA,Cambria County,America/New_York,814,NA,US,40.48,-78.55,2230
16646,STANDARD,0,Hastings,,,PA,Cambria County,America/New_York,814,NA,US,40.66,-78.7,2110
16647,STANDARD,0,Hesston,,,PA,Huntingdon County,America/New_York,814,NA,US,40.39,-78.11,760
16648,STANDARD,0,Hollidaysburg,,,PA,Blair County,America/New_York,814,NA,US,40.43,-78.39,13760
16650,STANDARD,0,Hopewell,,,PA,Bedford County,America/New_York,814,NA,US,40.12,-78.29,1560
16651,STANDARD,0,Houtzdale,Ginter,Sci Houtzdale,PA,Clearfield County,America/New_York,814,NA,US,40.82,-78.35,2940
16652,STANDARD,0,Huntingdon,,,PA,Huntingdon County,America/New_York,814,NA,US,40.49,-78.01,11850
16655,STANDARD,0,Imler,,,PA,Bedford County,America/New_York,814,NA,US,40.23,-78.5,1410
16656,STANDARD,0,Irvona,,,PA,Clearfield County,America/New_York,814,NA,US,40.77,-78.55,1040
16657,STANDARD,0,James Creek,,,PA,Huntingdon County,America/New_York,814,NA,US,40.33,-78.18,1140
16659,STANDARD,0,Loysburg,,,PA,Bedford County,America/New_York,814,NA,US,40.16,-78.39,250
16661,STANDARD,0,Madera,,,PA,Clearfield County,America/New_York,814,NA,US,40.82,-78.44,780
16662,STANDARD,0,Martinsburg,,,PA,Blair County,America/New_York,814,NA,US,40.31,-78.32,5280
16664,STANDARD,0,New Enterprise,New Entrprise,,PA,Bedford County,America/New_York,814,NA,US,40.18,-78.42,1970
16666,STANDARD,0,Osceola Mills,,,PA,Clearfield County,America/New_York,814,NA,US,40.89,-78.33,2520
16667,STANDARD,0,Osterburg,Saint Clairsv-Saint Clairsville-St Clairsville-St Clrsville,,PA,Bedford County,America/New_York,814,NA,US,40.18,-78.53,1330
16668,STANDARD,0,Patton,,,PA,Cambria County,America/New_York,814,NA,US,40.63,-78.64,3090
16669,STANDARD,0,Petersburg,,,PA,Huntingdon County,America/New_York,814,NA,US,40.57,-78.04,1960
16670,STANDARD,0,Queen,,,PA,Bedford County,America/New_York,814,NA,US,40.26,-78.51,181
16673,STANDARD,0,Roaring Spring,Bakers Summit-Roaring Spg,,PA,Blair County,America/New_York,814,NA,US,40.33,-78.39,4950
16674,STANDARD,0,Robertsdale,,,PA,Huntingdon County,America/New_York,814,NA,US,40.17,-78.09,530
16678,STANDARD,0,Saxton,,,PA,Bedford County,America/New_York,814,NA,US,40.21,-78.24,2240
16679,STANDARD,0,Six Mile Run,,,PA,Bedford County,America/New_York,814,NA,US,40.15,-78.2,680
16680,STANDARD,0,Smithmill,,,PA,Clearfield County,America/New_York,814,NA,US,40.74,-78.38,440
16682,STANDARD,0,Sproul,,,PA,Blair County,America/New_York,814,NA,US,40.27,-78.46,144
16683,STANDARD,0,Spruce Creek,,,PA,Huntingdon County,America/New_York,814,NA,US,40.62,-78.14,390
16685,STANDARD,0,Todd,,,PA,Huntingdon County,America/New_York,814,NA,US,40.29,-78.08,260
16686,STANDARD,0,Tyrone,Birmingham,,PA,Blair County,America/New_York,814,NA,US,40.67,-78.24,12240
16689,STANDARD,0,Waterfall,,,PA,Fulton County,America/New_York,814,NA,US,40.12,-78.06,360
16691,STANDARD,0,Wells Tannery,,,PA,Fulton County,America/New_York,814,NA,US,40.09,-78.18,290
16692,STANDARD,0,Westover,,,PA,Clearfield County,America/New_York,814,NA,US,40.74,-78.68,700
16693,STANDARD,0,Williamsburg,Ganister,,PA,Blair County,America/New_York,814,NA,US,40.46,-78.2,3730
16695,STANDARD,0,Woodbury,,,PA,Bedford County,America/New_York,814,NA,US,40.22,-78.36,930
16701,STANDARD,0,Bradford,,Kendall Creek,PA,McKean County,America/New_York,814,NA,US,41.96,-78.64,13580
16720,STANDARD,0,Austin,,,PA,Potter County,America/New_York,814,NA,US,41.63,-78.08,1150
16726,STANDARD,0,Cyclone,Ormsby,,PA,McKean County,America/New_York,814,NA,US,41.82,-78.58,470
16727,STANDARD,0,Derrick City,,,PA,McKean County,America/New_York,814,NA,US,41.97,-78.55,310
16728,STANDARD,0,De Young,,,PA,Elk County,America/New_York,814,NA,US,41.57,-78.91,27
16729,STANDARD,0,Duke Center,,,PA,McKean County,America/New_York,814,NA,US,41.96,-78.5,740
16731,STANDARD,0,Eldred,,,PA,McKean County,America/New_York,814,NA,US,41.95,-78.38,2480
16732,STANDARD,0,Gifford,,,PA,McKean County,America/New_York,814,NA,US,41.86,-78.62,320
