OBJECTID_1,ZIP,NAME,STATE,COUNTYNAME,TotalPopulation,PercentGenZ,PercentMillenial,PercentGenX,PercentBoomer,PercentSilentGen,MedianHouseholdIncome,PercentHispanic,PercentMinority,PercentBelowPoverty,PercentPopGroupLiving,PlaceNames,Cases_1,LabelY,Shape__Area,Shape__Length,Shape_Length,Shape_Area,OBJECTID
1040,33809,LAKELAND,,POLK,,,,,,,,,,,,,5 to 9,-1,229425348.977203,92436.1445075055,92436.1447109667,229425348.908056,1039
1041,33810,LAKELAND,,POLK,,,,,,,,,,,,,10,10,130313264.943817,63488.6670883819,63488.6672788838,130313265.049213,1040
1042,33811,LAKELAND,,POLK,,,,,,,,,,,,,<5,-2,70666383.3945312,36151.3212544524,36151.3210734857,70666383.301793,1041
1043,33812,LAKELAND,,POLK,,,,,,,,,,,,,<5,-2,28724824.1041107,29417.7903604747,29417.7907163756,28724823.946847,1042
1044,33813,LAKELAND,,POLK,,,,,,,,,,,,,27,27,60797104.0814819,61098.5748049965,61098.5748195834,60797104.3431974,1043
1045,33815,LAKELAND,,POLK,,,,,,,,,,,,,<5,-2,20240571.9059296,35698.2685180883,35698.2686674878,20240572.1569422,1044
1046,33823,AUBURNDALE,,POLK,,,,,,,,,,,,,13,13,108450537.150101,68925.7199777616,68925.7204747514,108450537.283277,1045
1047,33825,AVON PARK,,POLK,,,,,,,,,,,,,0,0,102682779.915298,90498.3852341345,90498.3852841829,102682780.049287,1046
1048,33827,BABSON PARK,,POLK,,,,,,,,,,,,,<5,-2,90694014.4660797,64496.6358973244,64496.6362657983,90694014.3360685,1047
1049,33830,BARTOW,,POLK,,,,,,,,,,,,,<5,-2,372481327.734436,154924.577670742,154924.57778766,372481327.675459,1048
1050,33834,BOWLING GREEN,,POLK,,,,,,,,,,,,,0,0,121893418.253525,75823.3709915975,75823.3712989097,121893418.461228,1049
1051,33835,BRADLEY,,POLK,,,,,,,,,,,,,0,0,22107678.9766998,21792.6039017491,21792.6038110904,22107678.8299225,1050
1052,33837,DAVENPORT,,POLK,,,,,,,,,,,,,11,11,138482914.747437,59562.6888471499,59562.6893947555,138482915.057957,1051
1053,33838,DUNDEE,,POLK,,,,,,,,,,,,,<5,-2,21343278.7805176,35766.4517688961,35766.4515149186,21343278.7730201,1052
1054,33839,EAGLE LAKE,,POLK,,,,,,,,,,,,,<5,-2,12037850.7163391,23481.8322665966,23481.8322907507,12037850.6770246,1053
1055,33841,FORT MEADE,,POLK,,,,,,,,,,,,,5 to 9,-1,500376911.933243,168722.570096476,168722.570356335,500376912.093726,1054
1056,33843,FROSTPROOF,,POLK,,,,,,,,,,,,,<5,-2,331075767.076263,172678.980726847,172678.980897784,331075766.930633,1055
1057,33844,HAINES CITY,,POLK,,,,,,,,,,,,,5 to 9,-1,295626753.924103,183281.759699345,183281.759838237,295626753.64635,1056
1058,33846,HIGHLAND CITY,,POLK,,,,,,,,,,,,,0,0,2118819.15716553,8668.26307728924,8668.2629268061,2118819.15813409,1057
1059,33847,HOMELAND,,POLK,,,,,,,,,,,,,0,0,622451.600540161,3555.35064295171,3555.35071373828,622451.640547678,1058
1060,33849,KATHLEEN,,POLK,,,,,,,,,,,,,0,0,51964135.4535522,34028.3294324991,34028.3294552538,51964135.3841432,1059
1061,33850,LAKE ALFRED,,POLK,,,,,,,,,,,,,5 to 9,-1,59590638.5096741,48780.6373133745,48780.6371734872,59590638.3706762,1060
1062,33851,LAKE HAMILTON,,POLK,,,,,,,,,,,,,0,0,37600.6585388184,976.727113128906,976.726962021874,37600.6564890371,1061
1063,33853,LAKE WALES,,POLK,,,,,,,,,,,,,5 to 9,-1,28672355.4732666,33226.0819954693,33226.0816034424,28672355.5279905,1062
1064,33854,LAKESHORE,,POLK,,,,,,,,,,,,,0,0,437150.110015869,2451.88547637404,2451.88539262285,437150.103147261,1063
1065,33855,INDIAN LAKE ESTATES,,POLK,,,,,,,,,,,,,<5,-2,514650.823028564,4117.49524250517,4117.4954651834,514650.844995877,1064
1066,33856,NALCREST,,POLK,,,,,,,,,,,,,0,0,333269.012756348,2585.77551026941,2585.77565701942,333269.008239833,1065
1067,33859,LAKE WALES,,POLK,,,,,,,,,,,,,<5,-2,146004087.25528,113469.621717825,113469.622664508,146004087.277915,1066
1068,33860,MULBERRY,,POLK,,,,,,,,,,,,,5 to 9,-1,238927762.974014,109543.126300359,109543.126648211,238927763.062205,1067
1069,33863,NICHOLS,,POLK,,,,,,,,,,,,,0,0,3043246.28720093,9896.33079988206,9896.33052712731,3043246.22958575,1068
1070,33867,RIVER RANCH,,POLK,,,,,,,,,,,,,0,0,12324504.3766785,32972.6998864123,32972.7000349851,12324504.2952349,1069
1071,33868,POLK CITY,,POLK,,,,,,,,,,,,,<5,-2,453824105.252289,135349.21042416,135349.210978211,453824105.668762,1070
1072,33873,WAUCHULA,,POLK,,,,,,,,,,,,,0,0,2333.35012817383,1982.28436626048,1982.28427621643,2333.32247433411,1071
1073,33877,WAVERLY,,POLK,,,,,,,,,,,,,0,0,2382.00839233398,276.127001916226,276.126963246976,2382.01021608602,1072
1074,33880,WINTER HAVEN,,POLK,,,,,,,,,,,,,12,12,102600234.771622,91399.5564022258,91399.5565140792,102600234.630833,1073
1075,33881,WINTER HAVEN,,POLK,,,,,,,,,,,,,37,37,77926019.9345703,55356.2251113928,55356.2245664859,77926020.1431194,1074
1076,33884,WINTER HAVEN,,POLK,,,,,,,,,,,,,5 to 9,-1,68367495.0522308,45361.5523766139,45361.5529652727,68367495.177278,1075
1077,33888,WINTER HAVEN,,POLK,,,,,,,,,,,,,0,0,109510.35534668,1406.01882476046,1406.01871765722,109510.341722252,1076
1078,33896,DAVENPORT,,POLK,,,,,,,,,,,,,5 to 9,-1,19588754.41922,35905.9511556261,35905.9508928083,19588754.265994,1077
1079,33897,DAVENPORT,,POLK,,,,,,,,,,,,,29,29,74596196.8587952,42588.0300911233,42588.0297111917,74596196.6810639,1078
1080,33898,LAKE WALES,,POLK,,,,,,,,,,,,,5 to 9,-1,826558271.687927,254946.092679514,254946.092437334,826558272.284399,1079
1081,338MX,,,POLK,,,,,,,,,,,,,0,0,79688.0566711426,7844.67043737265,7844.67042508183,79688.161206942,1080
1082,34219,PARRISH,,POLK,,,,,,,,,,,,,0,0,45506.1158599854,1035.01730582286,1035.01730606581,45506.112504297,1081
1083,34714,CLERMONT,,POLK,,,,,,,,,,,,,0,0,1637250.8977356,58639.4275176398,58639.4276902632,1637250.39758171,1082
1084,34739,KENANSVILLE,,POLK,,,,,,,,,,,,,0,0,847714.276672363,47281.7213944474,47281.7214072142,847714.216992289,1083
1085,34747,KISSIMMEE,,POLK,,,,,,,,,,,,,0,0,98296.1231079102,3111.81133305663,3111.81118848168,98296.0840359464,1084
1086,34758,KISSIMMEE,,POLK,,,,,,,,,,,,,0,0,636349.263427734,11580.8829697558,11580.8832316798,636349.225882108,1085
1087,34759,KISSIMMEE,,POLK,,,,,,,,,,,,,28,28,133577226.01828,82146.7370799192,82146.7369483821,133577226.191183,1086
1088,34972,OKEECHOBEE,,POLK,,,,,,,,,,,,,0,0,1303.41561889648,1470.77223023767,1470.77227314862,1303.42856602669,1087
1089,32709,CHRISTMAS,,OSCEOLA,,,,,,,,,,,,,0,0,26240496.8774109,34343.7032098912,34343.7033828774,26240496.8216704,1088
1090,32821,ORLANDO,,OSCEOLA,,,,,,,,,,,,,0,0,116701.444091797,8658.76813639749,8658.76823066829,116701.337787853,1089
1091,32824,ORLANDO,,OSCEOLA,,,,,,,,,,,,,0,0,10858.4375305176,6829.87079425597,6829.87094147771,10858.4509415058,1090
1092,32830,ORLANDO,,OSCEOLA,,,,,,,,,,,,,0,0,5283083.74130249,11325.3332562747,11325.333395386,5283083.67280569,1091
1093,32832,ORLANDO,,OSCEOLA,,,,,,,,,,,,,0,0,28141763.9986267,37164.4383151413,37164.4380783809,28141763.9208614,1092
1094,32837,ORLANDO,,OSCEOLA,,,,,,,,,,,,,0,0,1289488.54376221,20253.4443328642,20253.4442768348,1289488.70135273,1093
1095,32904,MELBOURNE,,OSCEOLA,,,,,,,,,,,,,0,0,59184980.1604004,61023.6291163531,61023.6293502538,59184980.1868282,1094
1096,32926,COCOA,,OSCEOLA,,,,,,,,,,,,,0,0,11028.2227783203,1771.43798562733,1771.43782135615,11028.2075720657,1095
1097,32940,MELBOURNE,,OSCEOLA,,,,,,,,,,,,,0,0,179778.011077881,4132.85540228896,4132.8553354078,179778.002849206,1096
1098,32955,ROCKLEDGE,,OSCEOLA,,,,,,,,,,,,,0,0,37869950.4785156,31222.4710478117,31222.4709333219,37869950.5794878,1097
1099,32966,VERO BEACH,,OSCEOLA,,,,,,,,,,,,,0,0,7352655.35592651,30800.5985427618,30800.5985832513,7352655.28378888,1098
1100,33837,DAVENPORT,,OSCEOLA,,,,,,,,,,,,,0,0,8052160.42422485,23263.9118809898,23263.9116999896,8052160.38682219,1099
1101,33844,HAINES CITY,,OSCEOLA,,,,,,,,,,,,,0,0,26762807.973114,41534.0534220367,41534.053514531,26762808.0018376,1100
1102,33848,INTERCESSION CITY,,OSCEOLA,,,,,,,,,,,,,<5,-2,71357.3332519531,1821.8128107522,1821.81284221289,71357.3378899186,1101
1103,33867,RIVER RANCH,,OSCEOLA,,,,,,,,,,,,,0,0,18837977.2446899,42418.7119377354,42418.7117291441,18837977.3819978,1102
1104,33896,DAVENPORT,,OSCEOLA,,,,,,,,,,,,,0,0,58701621.6125793,77791.6823263474,77791.6821054255,58701621.9179852,1103
1105,33897,DAVENPORT,,OSCEOLA,,,,,,,,,,,,,0,0,3146503.57009888,14530.0102406497,14530.0104542884,3146503.56090221,1104
1106,33898,LAKE WALES,,OSCEOLA,,,,,,,,,,,,,0,0,9246910.29425049,67200.6599242118,67200.6595789527,9246910.07232696,1105
1107,34714,CLERMONT,,OSCEOLA,,,,,,,,,,,,,0,0,7320.68481445312,1365.12731283686,1365.12744981521,7320.66882542151,1106
1108,34739,KENANSVILLE,,OSCEOLA,,,,,,,,,,,,,0,0,1351599987.60712,234346.97441225,234346.973404437,1351599986.97641,1107
1109,34741,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,46,46,40603440.3846741,36050.140747969,36050.1405031688,40603440.3341349,1108
1110,34743,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,44,44,18228043.8285828,19229.5614201816,19229.561170075,18228043.7534821,1109
1111,34744,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,81,81,115608001.357971,74959.8145963318,74959.8139422505,115608001.415427,1110
1112,34746,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,62,62,113420192.511383,87692.8563513771,87692.8560746754,113420192.742793,1111
1113,34747,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,29,29,89940639.5970154,61737.9197141388,61737.9197231247,89940639.395007,1112
1114,34758,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,29,29,74483196.1257019,48256.6952520565,48256.6949354803,74483196.2038335,1113
1115,34759,KISSIMMEE,,OSCEOLA,,,,,,,,,,,,,0,0,79684743.9720459,70576.8018785,70576.8016318475,79684743.6007136,1114
1116,34769,SAINT CLOUD,,OSCEOLA,,,,,,,,,,,,,19,19,55488446.4085693,52234.4472277112,52234.4469275998,55488446.2732697,1115
1117,34771,SAINT CLOUD,,OSCEOLA,,,,,,,,,,,,,24,24,257313034.595459,125383.734835349,125383.735306021,257313034.616516,1116
1118,34772,SAINT CLOUD,,OSCEOLA,,,,,,,,,,,,,16,16,303987704.943817,125969.536827297,125969.536163158,303987705.159313,1117
1119,34773,SAINT CLOUD,,OSCEOLA,,,,,,,,,,,,,<5,-2,847233800.069061,188630.318900165,188630.319429211,847233799.914476,1118
1120,34787,WINTER GARDEN,,OSCEOLA,,,,,,,,,,,,,0,0,46937.5248413086,5388.27496853967,5388.27517871121,46937.4910110349,1119
1121,34972,OKEECHOBEE,,OSCEOLA,,,,,,,,,,,,,0,0,261167097.695099,83777.5561632435,83777.5561790657,261167097.368898,1120
1122,33825,AVON PARK,,HIGHLANDS,,,,,,,,,,,,,17,17,273048109.392792,95048.7886985304,95048.7886424899,273048109.368988,1121
1123,33843,FROSTPROOF,,HIGHLANDS,,,,,,,,,,,,,0,0,186682.279693604,19248.3562466451,19248.3562710139,186682.098143023,1122
1124,33852,LAKE PLACID,,HIGHLANDS,,,,,,,,,,,,,5 to 9,-1,887398598.485641,190216.956772538,190216.957110222,887398599.268677,1123
1125,33857,LORIDA,,HIGHLANDS,,,,,,,,,,,,,0,0,584195105.400177,185157.299339482,185157.298993847,584195105.477603,1124
1126,33870,SEBRING,,HIGHLANDS,,,,,,,,,,,,,25,25,165177211.772507,108709.739556827,108709.740189879,165177211.651819,1125
1127,33872,SEBRING,,HIGHLANDS,,,,,,,,,,,,,5 to 9,-1,62668553.3091736,51422.6014673123,51422.6020309829,62668553.339895,1126
1128,33875,SEBRING,,HIGHLANDS,,,,,,,,,,,,,<5,-2,194270681.124649,83323.5423128186,83323.5426710808,194270680.898241,1127
1129,33876,SEBRING,,HIGHLANDS,,,,,,,,,,,,,<5,-2,105538020.226395,58878.3788780547,58878.37888485,105538020.357513,1128
1130,33890,ZOLFO SPRINGS,,HIGHLANDS,,,,,,,,,,,,,0,0,448864.067657471,34191.7415757628,34191.7415227158,448864.078690337,1129
1131,33898,LAKE WALES,,HIGHLANDS,,,,,,,,,,,,,0,0,28951137.0416565,29695.8580615183,29695.8579849891,28951137.2762392,1130
1132,338MX,,,HIGHLANDS,,,,,,,,,,,,,0,0,5296637.89929199,10669.0259082793,10669.0256245887,5296637.79851447,1131
1133,33960,VENUS,,HIGHLANDS,,,,,,,,,,,,,<5,-2,319876085.32457,115974.93278668,115974.932770038,319876085.195907,1132
1134,33982,PUNTA GORDA,,HIGHLANDS,,,,,,,,,,,,,0,0,8189.6986541748,481.316821612721,481.316592721136,8189.68173194564,1133
1135,34266,ARCADIA,,HIGHLANDS,,,,,,,,,,,,,0,0,70436172.8410645,67068.6054271853,67068.6054377413,70436173.1017687,1134
1136,34972,OKEECHOBEE,,HIGHLANDS,,,,,,,,,,,,,0,0,40947201.6560364,111689.287934172,111689.288610554,40947201.4764261,1135
1137,34974,OKEECHOBEE,,HIGHLANDS,,,,,,,,,,,,,0,0,128438547.21875,121235.491252506,121235.49096756,128438546.940674,1136
1138,33901,FORT MYERS,,LEE,,,,,,,,,,,,,30,30,18703482.1108246,18541.7443881239,18541.7442077422,18703482.1984047,1137
1139,33902,FORT MYERS,,LEE,,,,,,,,,,,,,<5,-2,1325.82894897461,234.3216006913,234.321614129617,1325.82804012387,1138
1140,33903,NORTH FORT MYERS,,LEE,,,,,,,,,,,,,5 to 9,-1,31051095.7322998,47875.348513729,47875.348104523,31051095.940704,1139
1141,33904,CAPE CORAL,,LEE,,,,,,,,,,,,,19,19,28890532.0688019,26561.5710571069,26561.5709411583,28890532.083493,1140
1142,33905,FORT MYERS,,LEE,,,,,,,,,,,,,42,42,113690080.363632,69826.9677516217,69826.9683603192,113690080.492095,1141
1143,33906,FORT MYERS,,LEE,,,,,,,,,,,,,0,0,89358.2091369629,2100.33707583839,2100.33723203953,89358.1964064686,1142
1144,33907,FORT MYERS,,LEE,,,,,,,,,,,,,19,19,19227460.2719269,30070.3886999093,30070.3886574437,19227460.3221008,1143
1145,33908,FORT MYERS,,LEE,,,,,,,,,,,,,45,45,102139289.006653,102823.852065706,102823.851746855,102139289.09949,1144
1146,33909,CAPE CORAL,,LEE,,,,,,,,,,,,,30,30,102496041.148422,70795.8880720195,70795.8873823059,102496041.396382,1145
1147,33912,FORT MYERS,,LEE,,,,,,,,,,,,,24,24,56352822.2968445,38251.488636587,38251.4881130261,56352822.4041882,1146
1148,33913,FORT MYERS,,LEE,,,,,,,,,,,,,26,26,281050003.46347,97916.8161039611,97916.8159815585,281050003.150767,1147
1149,33914,CAPE CORAL,,LEE,,,,,,,,,,,,,29,29,69735756.9047699,55887.799120945,55887.7991120779,69735756.784812,1148
1150,33916,FORT MYERS,,LEE,,,,,,,,,,,,,29,29,26556085.8703003,26812.3600650072,26812.359631468,26556085.6674454,1149
1151,33917,NORTH FORT MYERS,,LEE,,,,,,,,,,,,,18,18,124391495.763809,60017.0046833782,60017.0045667856,124391496.096261,1150
1152,33919,FORT MYERS,,LEE,,,,,,,,,,,,,19,19,25465569.1566467,27250.7889059423,27250.7890879787,25465569.1965447,1151
1153,33920,ALVA,,LEE,,,,,,,,,,,,,5 to 9,-1,158623017.588364,79847.0485192912,79847.0484296312,158623017.315581,1152
1154,33921,BOCA GRANDE,,LEE,,,,,,,,,,,,,0,0,10288560.4384155,25770.9753599445,25770.9752340464,10288560.2671747,1153
1155,33922,BOKEELIA,,LEE,,,,,,,,,,,,,0,0,50001467.6383972,87376.4885302775,87376.4884340633,50001467.457558,1154
1156,33924,CAPTIVA,,LEE,,,,,,,,,,,,,<5,-2,8946338.47915649,32586.6775034438,32586.6777739039,8946338.61286802,1155
1157,33928,ESTERO,,LEE,,,,,,,,,,,,,19,19,180688811.838943,117295.011090262,117295.010984369,180688811.91118,1156
1158,33931,FORT MYERS BEACH,,LEE,,,,,,,,,,,,,5 to 9,-1,17249468.2033691,53742.6882845549,53742.6881834809,17249468.1388802,1157
1159,33935,LABELLE,,LEE,,,,,,,,,,,,,0,0,1900104.26246643,17974.2121629104,17974.2117063072,1900104.20024563,1158
1160,33936,LEHIGH ACRES,,LEE,,,,,,,,,,,,,19,19,30276858.3368073,71640.4486379829,71640.4480380136,30276858.301427,1159
1161,33955,PUNTA GORDA,,LEE,,,,,,,,,,,,,0,0,3972296.07270813,28727.1117039658,28727.1115291402,3972296.17488278,1160
1162,33956,SAINT JAMES CITY,,LEE,,,,,,,,,,,,,0,0,36983289.4259186,58510.3415897043,58510.3417791622,36983289.2153415,1161
1163,33957,SANIBEL,,LEE,,,,,,,,,,,,,5 to 9,-1,39827941.9644775,46266.6755649935,46266.6757585208,39827941.9429546,1162
1164,33965,FORT MYERS,,LEE,,,,,,,,,,,,,0,0,4515980.73864746,9566.88369731927,9566.88379952698,4515980.80227784,1163
1165,33966,FORT MYERS,,LEE,,,,,,,,,,,,,16,16,26672703.144104,27640.8848729483,27640.8848230953,26672703.05932,1164
1166,33967,FORT MYERS,,LEE,,,,,,,,,,,,,5 to 9,-1,20496114.7305145,20405.8498382336,20405.8498886806,20496114.7175339,1165
1167,33971,LEHIGH ACRES,,LEE,,,,,,,,,,,,,37,37,43492549.600769,48296.7710740845,48296.771416926,43492549.6761192,1166
1168,33972,LEHIGH ACRES,,LEE,,,,,,,,,,,,,20,20,67116633.4067078,49635.5180534139,49635.5181720935,67116633.5560959,1167
1169,33973,LEHIGH ACRES,,LEE,,,,,,,,,,,,,17,17,10197770.1459045,17363.7993355226,17363.7997068351,10197770.1735596,1168
1170,33974,LEHIGH ACRES,,LEE,,,,,,,,,,,,,21,21,59554137.2590485,46162.4514893236,46162.4510636086,59554137.153723,1169
1171,33976,LEHIGH ACRES,,LEE,,,,,,,,,,,,,10,10,23824307.4169159,21118.408341211,21118.4087775094,23824307.563774,1170
1172,33982,PUNTA GORDA,,LEE,,,,,,,,,,,,,0,0,1904921.01393127,5658.4392440253,5658.43916190881,1904920.97097741,1171
1173,33990,CAPE CORAL,,LEE,,,,,,,,,,,,,22,22,26357481.2826691,31102.5080586976,31102.5086910362,26357481.1739162,1172
1174,33991,CAPE CORAL,,LEE,,,,,,,,,,,,,10,10,40655537.6206207,34040.9844893859,34040.9845801138,40655537.5663225,1173
1175,33993,CAPE CORAL,,LEE,,,,,,,,,,,,,28,28,110404588.922821,82402.089536709,82402.0893603292,110404588.813387,1174
1176,34110,NAPLES,,LEE,,,,,,,,,,,,,0,0,1077575.28617859,8385.97784416257,8385.97776590312,1077575.23331215,1175
1177,34119,NAPLES,,LEE,,,,,,,,,,,,,0,0,984925.473007202,3978.70839044502,3978.70826748881,984925.48542738,1176
1178,34120,NAPLES,,LEE,,,,,,,,,,,,,0,0,344747.305770874,42441.314794769,42441.3147311053,344747.572316711,1177
1179,34134,BONITA SPRINGS,,LEE,,,,,,,,,,,,,14,14,34456460.6275024,42596.998092168,42596.9980638897,34456460.4940795,1178
1180,34135,BONITA SPRINGS,,LEE,,,,,,,,,,,,,49,49,99075151.217041,71738.225827938,71738.2260161664,99075151.1591838,1179
1181,34142,IMMOKALEE,,LEE,,,,,,,,,,,,,0,0,66055.3862762451,18560.2812458396,18560.2810861955,66055.285657146,1180
1182,33440,CLEWISTON,,COLLIER,,,,,,,,,,,,,0,0,8858108.19018555,60936.6181721369,60936.6181373709,8858108.26928127,1181
1183,33913,FORT MYERS,,COLLIER,,,,,,,,,,,,,0,0,747.229263305664,2755.62217237942,2755.62218712329,747.209459293152,1182
1184,34101,NAPLES,,COLLIER,,,,,,,,,,,,,0,0,3095.96987915039,373.426190710188,373.426239186148,3095.97359607962,1183
1185,34102,NAPLES,,COLLIER,,,,,,,,,,,,,19,19,17705316.756485,34461.9538966344,34461.9540697559,17705316.7664394,1184
1186,34103,NAPLES,,COLLIER,,,,,,,,,,,,,5 to 9,-1,11148019.5547333,16318.0859261984,16318.0861697218,11148019.5742388,1185
1187,34104,NAPLES,,COLLIER,,,,,,,,,,,,,25,25,27246717.6257324,27334.828463846,27334.828872482,27246717.6815973,1186
1188,34105,NAPLES,,COLLIER,,,,,,,,,,,,,13,13,27059207.9022827,29000.914332273,29000.9144185608,27059207.884938,1187
1189,34108,NAPLES,,COLLIER,,,,,,,,,,,,,16,16,22046218.7732086,24251.7290598642,24251.7291547624,22046218.8736883,1188
1190,34109,NAPLES,,COLLIER,,,,,,,,,,,,,23,23,34517172.150177,30142.4866779905,30142.4862716911,34517172.0516519,1189
1191,34110,NAPLES,,COLLIER,,,,,,,,,,,,,24,24,41040248.2202148,35535.9229420668,35535.9226971856,41040248.2874463,1190
1192,34112,NAPLES,,COLLIER,,,,,,,,,,,,,18,18,39568809.6753387,43633.2486458025,43633.249440752,39568809.6279211,1191
1193,34113,NAPLES,,COLLIER,,,,,,,,,,,,,29,29,78457582.1994781,95576.2362962547,95576.2363519231,78457582.1880467,1192
1194,34114,NAPLES,,COLLIER,,,,,,,,,,,,,15,15,620098228.311668,244233.061499142,244233.060736392,620098228.574349,1193
1195,34116,NAPLES,,COLLIER,,,,,,,,,,,,,38,38,25390243.6897888,20886.6565519955,20886.6563730061,25390243.5382786,1194
1196,34117,NAPLES,,COLLIER,,,,,,,,,,,,,10,10,409794151.330002,163879.828491065,163879.827781996,409794151.574305,1195
1197,34119,NAPLES,,COLLIER,,,,,,,,,,,,,38,38,60014754.2739868,34240.4616738047,34240.4616744862,60014754.4144771,1196
1198,34120,NAPLES,,COLLIER,,,,,,,,,,,,,42,42,432273652.081512,98876.5537948373,98876.5535900609,432273651.506916,1197
1199,34134,BONITA SPRINGS,,COLLIER,,,,,,,,,,,,,0,0,4100445.77865601,16403.6477706983,16403.6479904505,4100445.94670623,1198
1200,34135,BONITA SPRINGS,,COLLIER,,,,,,,,,,,,,0,0,99137.2977294922,22373.9832346602,22373.9833209238,99137.1519690777,1199
1201,34138,CHOKOLOSKEE,,COLLIER,,,,,,,,,,,,,0,0,193285.902336121,2282.53419951808,2282.53422436947,193285.885906444,1200
1202,34139,EVERGLADES CITY,,COLLIER,,,,,,,,,,,,,0,0,5435905.87243652,19055.1999895173,19055.2000648038,5435905.89990472,1201
1203,34140,GOODLAND,,COLLIER,,,,,,,,,,,,,0,0,674293.367698669,11500.0285955507,11500.0284857662,674293.388912179,1202
1204,34141,OCHOPEE,,COLLIER,,,,,,,,,,,,,0,0,2370249103.25338,262739.074300306,262739.074852428,2370249103.21206,1203
1205,34142,IMMOKALEE,,COLLIER,,,,,,,,,,,,,20,20,914958924.851807,255060.382982017,255060.382771014,914958924.031399,1204
1206,34145,MARCO ISLAND,,COLLIER,,,,,,,,,,,,,5 to 9,-1,44608429.5157928,67763.3676044397,67763.3681844462,44608429.5366683,1205
1207,341MX,,,COLLIER,,,,,,,,,,,,,0,0,16753.0337600708,2775.19391474294,2775.19392617651,16753.0310819315,1206
1208,33009,HALLANDALE,,DADE,,,,,,,,,,,,,0,0,314770.439941406,11035.0554573407,11035.0551244605,314770.435236119,1207
1209,33010,HIALEAH,,DADE,,,,,,,,,,,,,89,89,10618489.0657349,20213.6862948805,20213.6865602331,10618489.0164565,1208
1210,33012,HIALEAH,,DADE,,,,,,,,,,,,,347,347,15793678.7922211,18061.0740242088,18061.0742780911,15793678.7731058,1209
1211,33013,HIALEAH,,DADE,,,,,,,,,,,,,70,70,11548522.37323,17544.3086292306,17544.3088730365,11548522.507444,1210
1212,33014,HIALEAH,,DADE,,,,,,,,,,,,,76,76,18244060.6048126,24235.2296436493,24235.2293761882,18244060.5610953,1211
1213,33015,HIALEAH,,DADE,,,,,,,,,,,,,182,182,16755006.6625061,17520.2342451302,17520.2342719794,16755006.5965746,1212
1214,33016,HIALEAH,,DADE,,,,,,,,,,,,,154,154,12322708.9923859,23922.5154452064,23922.51537981,12322708.9043091,1213
1215,33018,HIALEAH,,DADE,,,,,,,,,,,,,151,151,76956960.284729,88804.0667112673,88804.06696172,76956960.0488628,1214
1216,33023,HOLLYWOOD,,DADE,,,,,,,,,,,,,0,0,98557.9691925049,11671.1483921689,11671.148415018,98558.0096280657,1215
1217,33025,HOLLYWOOD,,DADE,,,,,,,,,,,,,0,0,14923.8294372559,3668.04763279924,3668.04794975294,14923.8202857634,1216
1218,33027,HOLLYWOOD,,DADE,,,,,,,,,,,,,0,0,4746384.18687439,14995.6568530616,14995.656688399,4746384.28513991,1217
1219,33029,HOLLYWOOD,,DADE,,,,,,,,,,,,,0,0,5561961.23187256,28224.1927001524,28224.1928217136,5561961.18376266,1218
1220,33030,HOMESTEAD,,DADE,,,,,,,,,,,,,33,33,47892653.159462,45761.4089594612,45761.4085922645,47892652.9893688,1219
1221,33031,HOMESTEAD,,DADE,,,,,,,,,,,,,10,10,158361135.937729,75012.8872885972,75012.8870828093,158361135.55337,1220
1222,33032,HOMESTEAD,,DADE,,,,,,,,,,,,,109,109,55405729.8952103,41459.3414523875,41459.340990025,55405729.9433229,1221
1223,33033,HOMESTEAD,,DADE,,,,,,,,,,,,,139,139,67420487.2136917,97943.5162088835,97943.5163181373,67420486.9998546,1222
1224,33034,HOMESTEAD,,DADE,,,,,,,,,,,,,33,33,321177296.898308,128866.520700612,128866.52016749,321177296.771175,1223
1225,33035,HOMESTEAD,,DADE,,,,,,,,,,,,,19,19,147710582.755539,84613.4690464823,84613.4696253809,147710583.001554,1224
1226,33037,KEY LARGO,,DADE,,,,,,,,,,,,,0,0,14432679.1936874,83063.3845958074,83063.3844528051,14432679.0993591,1225
